fund_type,FundCode,ShareClassName,ClassIdentifier,FundCurrency,ShareClassCurrency,RFSSGP,Objective,Fund_Name,domicile,legal_structure,launch_date,Umbrella Name,ucits_ongoing_charge,ucits_ongoing_charge_as_at_date,prips_on_going_charges,prips_charges_as_at_date,"SELLING_FOR_COUNTRY,,,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund F2 USD,IE000ZZO4GG7,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2023-09-06T00:00:00.000Z,JCF,0.8800000000,2023-12-31,0.9600000000,2023-09-06,"IE,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund A3q USD,IE0033534441,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2003-09-29T00:00:00.000Z,JCF,2.1800000000,2023-12-31,2.1900000000,2023-06-30,"ES,BE,NL,SE,IT,CH,DE,LU,FR,HK,MO,TW,IE,SG,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund A2 USD,IE0033534557,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2003-09-29T00:00:00.000Z,JCF,2.1800000000,2023-12-31,2.1800000000,2023-06-30,"ES,BE,NL,SE,IT,CH,DE,LU,FR,HK,MO,TW,LI,IE,SG,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund B1q USD,IE0033534664,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2003-09-29T00:00:00.000Z,JCF,3.2100000000,2023-12-31,3.1900000000,2023-06-30,"HK,MO,TW,IE,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund B2 USD,IE0033534771,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2003-09-29T00:00:00.000Z,JCF,3.2000000000,2023-12-31,3.1800000000,2023-06-30,"HK,MO,TW,IE,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund I1q USD,IE0033534888,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2003-09-29T00:00:00.000Z,JCF,1.1100000000,2023-12-31,1.1100000000,2023-06-30,"HK,MO,NL,GB,SE,TW,IT,CH,DE,IE,LU,FR,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund A2 HEUR,IE0033534995,USD,EUR,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2003-09-29T00:00:00.000Z,JCF,2.1800000000,2023-12-31,2.1700000000,2023-06-30,"ES,BE,NL,SE,IT,CH,DE,LU,FR,HK,MO,TW,LI,IE,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund I2 HEUR,IE00B2B37667,USD,EUR,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2008-01-31T00:00:00.000Z,JCF,1.1100000000,2023-12-31,1.1200000000,2023-06-30,"ES,NL,SE,GB,IT,CH,DE,LU,FR,HK,MO,TW,LI,IE,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund E3q HEUR,IE00B6Y5KJ15,USD,EUR,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2013-03-28T00:00:00.000Z,JCF,2.6800000000,2023-12-31,2.6700000000,2023-06-30,"IT,IE,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund E2 HEUR,IE00B7VHC356,USD,EUR,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2013-03-28T00:00:00.000Z,JCF,2.6800000000,2023-12-31,2.6700000000,2023-06-30,"IT,IE,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund H1q HGBP,IE00B9520L40,USD,GBP,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2014-06-30T00:00:00.000Z,JCF,0.9100000000,2023-12-31,0.9100000000,2023-06-30,"GB,CH,IE,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund H1q GBP,IE00B95B5D80,USD,GBP,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2014-06-30T00:00:00.000Z,JCF,0.9200000000,2023-12-31,1.0500000000,2023-06-30,"GB,CH,IE,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund H1q USD,IE00BD861N04,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2017-12-15T00:00:00.000Z,JCF,0.9200000000,2023-12-31,0.9200000000,2023-06-30,"BE,AU,NL,SE,CH,DE,IE,LU,FR,,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund H2 USD,IE00BD8GP721,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2017-12-15T00:00:00.000Z,JCF,0.9200000000,2023-12-31,0.9100000000,2023-06-30,"BE,AU,NL,SE,LI,CH,DE,IE,LU,FR,,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund I2 USD,IE00BDFDKX76,USD,USD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2018-06-08T00:00:00.000Z,JCF,1.1200000000,2023-12-31,1.1100000000,2023-06-30,"ES,NL,SE,GB,LI,IT,CH,DE,IE,LU,FR,,,,,,,,,,,,,,,"
RETAIL,DBGREF,Janus Henderson Global Real Estate Equity Income Fund A3q HAUD,IE00BF2GM158,USD,AUD,Y,"The Fund aims to provide a positive level of income with the potential for capital growth over the long term (five years or more). Performance target: To achieve a dividend yield exceeding that of the FTSE EPRA Nareit Global REIT Index, before the deduction of charges, on an annual basis.",Janus Henderson Global Real Estate Equity Income Fund,IE,Irish Investment Company,2013-10-04T00:00:00.000Z,JCF,2.2000000000,2023-12-31,2.2000000000,2023-06-30,"HK,MO,IE,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DIVALT,Janus Henderson Diversified Alternatives Fund Y Acc,GB00B92MRV68,GBP,GBP,N,"The Fund aims to provide capital growth, over the long term. Performance target: To outperform the Consumer Price Index by 3% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Diversified Alternatives Fund,GB,OEIC,2013-02-22T12:00:00.000Z,Janus Henderson Multi-Manager Investment OEIC,0.5000000000,2024-01-31,1.4700000000,2023-01-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DIVALT,Janus Henderson Diversified Alternatives Fund I Acc,GB00BDZT6269,GBP,GBP,N,"The Fund aims to provide capital growth, over the long term. Performance target: To outperform the Consumer Price Index by 3% per annum, before the deduction of charges, over any 5 year period.",Janus Henderson Diversified Alternatives Fund,GB,OEIC,2018-11-23T00:00:00.000Z,Janus Henderson Multi-Manager Investment OEIC,0.7600000000,2024-01-31,1.6700000000,2023-01-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DPTUCV,Janus Henderson Multi-Manager Distribution Fund A Inc,GB0002725421,GBP,GBP,N,"The Fund aims to provide a sustainable level of income with the potential for capital growth over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Distribution Fund,GB,Unit Trust,2001-03-19T00:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.9700000000,2023-11-23,2.0100000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DPTUCV,Janus Henderson Multi-Manager Distribution Fund I Inc,GB00B87K9900,GBP,GBP,N,"The Fund aims to provide a sustainable level of income with the potential for capital growth over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Distribution Fund,GB,Unit Trust,2012-08-01T12:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.1400000000,2023-11-30,1.1800000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,DPTUCV,Janus Henderson Multi-Manager Distribution Fund E Inc,GB00BJ0LG528,GBP,GBP,N,"The Fund aims to provide a sustainable level of income with the potential for capital growth over the long term. Performance target: To outperform the IA Mixed Investment 20-60% Shares sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Multi-Manager Distribution Fund,GB,Unit Trust,2019-06-24T00:00:00.000Z,Standalone Unit Trust - Multi-Manager (NURS),1.4700000000,2023-11-23,1.5100000000,2022-11-23,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EGFOEI,Janus Henderson European Mid and Large Cap Fund I Acc,GB0030617699,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Europe Ex UK Index, after the deduction of charges, over any 5 year period.",Janus Henderson European Mid and Large Cap Fund,GB,OEIC,2001-07-20T00:00:00.000Z,Janus Henderson Investment Fund OEIC,0.8500000000,2024-02-28,0.8700000000,2022-08-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EGFOEI,Janus Henderson European Mid and Large Cap Fund A Acc,GB0030617707,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Europe Ex UK Index, after the deduction of charges, over any 5 year period.",Janus Henderson European Mid and Large Cap Fund,GB,OEIC,2001-07-20T00:00:00.000Z,Janus Henderson Investment Fund OEIC,1.7300000000,2024-02-28,1.7500000000,2022-08-31,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EGFOEI,Janus Henderson European Mid and Large Cap Fund S Inc,GB00B0995X53,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Europe Ex UK Index, after the deduction of charges, over any 5 year period.",Janus Henderson European Mid and Large Cap Fund,GB,OEIC,2005-07-04T00:00:00.000Z,Janus Henderson Investment Fund OEIC,0.0700000000,2024-02-28,0.0900000000,2022-08-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EGFOEI,Janus Henderson European Mid and Large Cap Fund Z Acc,GB00B6RQV980,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Europe Ex UK Index, after the deduction of charges, over any 5 year period.",Janus Henderson European Mid and Large Cap Fund,GB,OEIC,2011-09-16T12:00:00.000Z,Janus Henderson Investment Fund OEIC,0.0700000000,2024-02-28,0.0900000000,2022-08-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EGFOEI,Janus Henderson European Mid and Large Cap Fund E Acc,GB00BJ0LFG67,GBP,GBP,N,"The Fund aims to provide capital growth over the long term. Performance target: To outperform the FTSE World Europe Ex UK Index, after the deduction of charges, over any 5 year period.",Janus Henderson European Mid and Large Cap Fund,GB,OEIC,2019-07-08T00:00:00.000Z,Janus Henderson Investment Fund OEIC,1.2300000000,2024-02-28,1.2500000000,2022-08-31,"GB,,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund A Inc,GB0007495293,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,1995-01-31T00:00:00.000Z,Janus Henderson UK & Europe Funds,1.4200000000,2023-12-31,1.4300000000,2022-06-30,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund I Inc,GB0007502080,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,1999-10-22T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.7000000000,2023-12-31,0.7000000000,2022-06-30,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund I Acc,GB0007533820,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,2000-05-02T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.7000000000,2023-12-31,0.7000000000,2022-06-30,"CL,GB,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund Z Acc,GB00B0JYQW68,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,2006-01-13T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.0400000000,2023-12-31,0.0400000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund E Inc,GB00BJ0LGJ63,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,2019-07-08T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.9200000000,2023-12-31,0.9300000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund G Inc,GB00BLCYFW36,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,2020-05-05T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.5400000000,2023-12-31,0.5400000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund G Acc,GB00BLCYFX43,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,2020-05-05T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.5400000000,2023-12-31,0.5400000000,2022-06-30,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund F Acc,GB00BMDBB886,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,2023-12-13T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.4400000000,2023-12-31,0.4384000000,2023-12-13,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
RETAIL,EHYOFQ,Janus Henderson Strategic Bond Fund F Inc,GB00BMDBBG68,GBP,GBP,N,"The Fund aims to provide a return, from a combination of income and capital growth over the long term. Performance target: To outperform the IA Sterling Strategic Bond sector average, after the deduction of charges, over any 5 year period.",Janus Henderson Strategic Bond Fund,GB,OEIC,2023-12-13T00:00:00.000Z,Janus Henderson UK & Europe Funds,0.4400000000,2023-12-31,0.4384000000,2023-12-13,"GB,,,,,,,,,,,,,,,,,,,,,,,,"
